ID_ATECO;CODICE_ATECO;DESCRIZIONE
2769;84.13.40;Regolamentazione degli affari e servizi concernenti la costruzione di strade
2770;84.13.5;Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima
2771;84.13.50;Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima
2772;84.13.6;Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni
2773;84.13.60;Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni
2774;84.13.7;Regolamentazione degli affari e servizi concernenti il commercio interno
2775;84.13.70;Regolamentazione degli affari e servizi concernenti il commercio interno
2776;84.13.8;Regolamentazione degli affari e servizi concernenti il turismo
2777;84.13.80;Regolamentazione degli affari e servizi concernenti il turismo
2778;84.13.9;Regolamentazione di altri affari e servizi economici
2779;84.13.90;Regolamentazione di altri affari e servizi economici
2780;84.2;SERVIZI COLLETTIVI DELLE AMMINISTRAZIONI PUBBLICHE
2781;84.21;Affari esteri
2782;84.21.0;Affari esteri
2783;84.21.00;Affari esteri
2784;84.22;Difesa nazionale
2785;84.22.0;Difesa nazionale
2786;84.22.00;Difesa nazionale
2787;84.23;Giustizia ed attività giudiziarie
2788;84.23.0;Giustizia ed attività giudiziarie
2789;84.23.00;Giustizia ed attività giudiziarie
2790;84.24;Ordine pubblico e sicurezza nazionale
2791;84.24.0;Ordine pubblico e sicurezza nazionale
2792;84.24.00;Ordine pubblico e sicurezza nazionale
2793;84.25;Attività dei vigili del fuoco e della protezione civile
2794;84.25.1;Attività dei vigili del fuoco
2795;84.25.10;Attività dei vigili del fuoco
2796;84.25.2;Attività di protezione civile
2797;84.25.20;Attività di protezione civile
2798;84.3;ASSICURAZIONE SOCIALE OBBLIGATORIA
2799;84.30;Assicurazione sociale obbligatoria
2800;84.30.0;Assicurazione sociale obbligatoria
2801;84.30.00;Assicurazione sociale obbligatoria
2802;85;ISTRUZIONE
2803;85.1;ISTRUZIONE PRESCOLASTICA
2804;85.10;Istruzione prescolastica
2805;85.10.0;Istruzione di grado preparatorio: scuole dell'infanzia, scuole speciali collegate a quelle primarie
2806;85.10.00;Istruzione di grado preparatorio: scuole dell'infanzia, scuole speciali collegate a quelle primarie
2807;85.2;ISTRUZIONE PRIMARIA
2808;85.20;Istruzione primaria
2809;85.20.0;Istruzione primaria: scuole elementari
2810;85.20.00;Istruzione primaria: scuole elementari
2811;85.3;ISTRUZIONE SECONDARIA
2812;85.31;Istruzione secondaria di formazione generale
2813;85.31.1;Istruzione secondaria di primo grado: scuole medie
2814;85.31.10;Istruzione secondaria di primo grado: scuole medie
2815;85.31.2;Istruzione secondaria di secondo grado di formazione generale: licei
2816;85.31.20;Istruzione secondaria di secondo grado di formazione generale: licei
2817;85.32;Istruzione secondaria tecnica e professionale
2818;85.32.0;Istruzione secondaria di secondo grado di formazione tecnica, professionale e artistica (istituti tecnici, professionali, artistici eccetera)
2819;85.32.01;Scuole di vela e navigazione che rilasciano brevetti o patenti commerciali
2820;85.32.02;Scuole di volo che rilasciano brevetti o patenti commerciali
2821;85.32.03;Scuole di guida professionale per autisti, ad esempio di autocarri, di autobus e di pullman
2822;85.32.09;Altra istruzione secondaria di secondo grado di formazione tecnica, professionale e artistica
2823;85.4;ISTRUZIONE POST-SECONDARIA UNIVERSITARIA E NON UNIVERSITARIA
2824;85.41; Istruzione post-secondaria non universitaria
2825;85.41.0;Istruzione e formazione tecnica superiore (IFTS)
2826;85.41.00;Istruzione e formazione tecnica superiore (IFTS)
2827;85.42;"Istruzione universitaria e post-universitaria; accademie e conservatori"
2828;85.42.0;"Istruzione universitaria e post-universitaria; accademie e conservatori"
2829;85.42.00;"Istruzione universitaria e post-universitaria; accademie e conservatori"
2830;85.5;ALTRI SERVIZI DI ISTRUZIONE
2831;85.51;Corsi sportivi e ricreativi
2832;85.51.0;Corsi sportivi e ricreativi
2833;85.51.00;Corsi sportivi e ricreativi
2834;85.52;Formazione culturale
2835;85.52.0;Formazione culturale
2836;85.52.01;Corsi di danza
2837;85.52.09;Altra formazione culturale
2838;85.53;Attività delle scuole guida
2839;85.53.0;Autoscuole, scuole di pilotaggio e nautiche
2840;85.53.00;Autoscuole, scuole di pilotaggio e nautiche
2841;85.59;Altri servizi di istruzione nca
2842;85.59.1;Università popolare
2843;85.59.10;Università popolare
2844;85.59.2;Corsi di formazione e corsi di aggiornamento professionale
2845;85.59.20;Corsi di formazione e corsi di aggiornamento professionale
2846;85.59.3;Scuole e corsi di lingua
2847;85.59.30;Scuole e corsi di lingua
2848;85.59.9;Altri servizi di istruzione nca
2849;85.59.90;Altri servizi di istruzione nca
2850;85.6;ATTIVITÀ DI SUPPORTO ALL'ISTRUZIONE
2851;85.60;Attività di supporto all'istruzione
2852;85.60.0;Attività di supporto all'istruzione
2853;85.60.01;Consulenza scolastica e servizi di orientamento scolastico
2854;85.60.09;Altre attività di supporto all'istruzione
2855;86;ASSISTENZA SANITARIA
2856;86.1;SERVIZI OSPEDALIERI
2857;86.10;Servizi ospedalieri
2858;86.10.1;Ospedali e case di cura generici
2859;86.10.10;Ospedali e case di cura generici
2860;86.10.2;Ospedali e case di cura specialistici
2861;86.10.20;Ospedali e case di cura specialistici
2862;86.10.3;Istituti, cliniche e policlinici universitari
2863;86.10.30;Istituti, cliniche e policlinici universitari
2864;86.10.4;Ospedali e case di cura per lunga degenza
2865;86.10.40;Ospedali e case di cura per lunga degenza
2866;86.2;SERVIZI DEGLI STUDI MEDICI E ODONTOIATRICI
2867;86.21;Servizi degli studi medici di medicina generale
2868;86.21.0;Servizi degli studi medici di medicina generale
2869;86.21.00;Servizi degli studi medici di medicina generale
2870;86.22;Servizi degli studi medici specialistici
2871;86.22.0;Studi medici specialistici e poliambulatori
2872;86.22.01;Prestazioni sanitarie svolte da chirurghi
2873;86.22.02;Ambulatori e poliambulatori del Servizio Sanitario Nazionale
2874;86.22.03;Attività dei centri di radioterapia
2875;86.22.04;Attività dei centri di dialisi
2876;86.22.05;Studi di omeopatia e di agopuntura
2877;86.22.06;Centri di medicina estetica
2878;86.22.09;Altri studi medici specialistici e poliambulatori
2879;86.23;Attività degli studi odontoiatrici
2880;86.23.0;Attività degli studi odontoiatrici
2881;86.23.00;Attività degli studi odontoiatrici
2882;86.9;ALTRI SERVIZI DI ASSISTENZA SANITARIA
2883;86.90;Altri servizi di assistenza sanitaria
2884;86.90.1;Laboratori di analisi cliniche, laboratori radiografici ed altri centri di diagnostica per immagini
2885;86.90.11;Laboratori radiografici
2886;86.90.12;Laboratori di analisi cliniche
2887;86.90.13;Laboratori di igiene e profilassi
2888;86.90.2;Attività paramediche indipendenti
2889;86.90.21;Fisioterapia
2890;86.90.29;Altre attività paramediche indipendenti nca
2891;86.90.3;Attività svolta da psicologi
2892;86.90.30;Attività svolta da psicologi
2893;86.90.4;Servizi di ambulanza, delle banche del sangue e altri servizi sanitari nca
2894;86.90.41;Attività degli ambulatori tricologici
2895;86.90.42;Servizi di ambulanza, delle banche del sangue e altri servizi sanitari nca
2896;87;SERVIZI DI ASSISTENZA SOCIALE RESIDENZIALE
2897;87.1;STRUTTURE DI ASSISTENZA INFERMIERISTICA RESIDENZIALE
2898;87.10;Strutture di assistenza infermieristica residenziale
2899;87.10.0;Strutture di assistenza infermieristica residenziale per anziani
2900;87.10.00;Strutture di assistenza infermieristica residenziale per anziani
2901;87.2;STRUTTURE DI ASSISTENZA RESIDENZIALE PER PERSONE AFFETTE DA RITARDI MENTALI, DISTURBI MENTALI O CHE ABUSANO DI SOSTANZE STUPEFACENTI
2902;87.20;Strutture di assistenza residenziale per persone affette da ritardi mentali, disturbi mentali o che abusano di sostanze stupefacenti
2903;87.20.0;Strutture di assistenza residenziale per persone affette da ritardi mentali, disturbi mentali o che abusano di sostanze stupefacenti
2904;87.20.00;Strutture di assistenza residenziale per persone affette da ritardi mentali, disturbi mentali o che abusano di sostanze stupefacenti
2905;87.3;STRUTTURE DI ASSISTENZA RESIDENZIALE PER ANZIANI E DISABILI
2906;87.30;Strutture di assistenza residenziale per anziani e disabili
2907;87.30.0;Strutture di assistenza residenziale per anziani e disabili
2908;87.30.00;Strutture di assistenza residenziale per anziani e disabili
2909;87.9;ALTRE STRUTTURE DI ASSISTENZA SOCIALE RESIDENZIALE
2910;87.90;Altre strutture di assistenza sociale residenziale
2911;87.90.0;Altre strutture di assistenza sociale residenziale
2912;87.90.00;Altre strutture di assistenza sociale residenziale
2913;88;ASSISTENZA SOCIALE NON RESIDENZIALE
2914;88.1;ASSISTENZA SOCIALE NON RESIDENZIALE PER ANZIANI E DISABILI
2915;88.10;Assistenza sociale non residenziale per anziani e disabili
2916;88.10.0;Assistenza sociale non residenziale per anziani e disabili
2917;88.10.00;Assistenza sociale non residenziale per anziani e disabili
2918;88.9;ALTRE ATTIVITÀ DI ASSISTENZA SOCIALE NON RESIDENZIALE
2919;88.91;Servizi di asili nido e assistenza diurna per minori disabili
2920;88.91.0;Servizi di asili nido e assistenza diurna per minori disabili
2921;88.91.00;Servizi di asili nido e assistenza diurna per minori disabili
2922;88.99;Altre attività di assistenza sociale non residenziale nca
2923;88.99.0;Altre attività di assistenza sociale non residenziale nca
2924;88.99.00;Altre attività di assistenza sociale non residenziale nca
2925;90;ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO
2926;90.0;ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO
2927;90.01;Rappresentazioni artistiche
2928;90.01.0;Rappresentazioni artistiche
2929;90.01.01;Attività nel campo della recitazione
2930;90.01.09;Altre rappresentazioni artistiche
2931;90.02;Attività di supporto alle rappresentazioni artistiche
2932;90.02.0;Attività di supporto alle rappresentazioni artistiche
2933;90.02.01;Noleggio con operatore di strutture ed attrezzature per manifestazioni e spettacoli
2934;90.02.02;Attività nel campo della regia
2935;90.02.09;Altre attività di supporto alle rappresentazioni artistiche
2936;90.03;Creazioni artistiche e letterarie
2937;90.03.0;Creazioni artistiche e letterarie
2938;90.03.01;Attività dei giornalisti indipendenti
2939;90.03.02;Attività di conservazione e restauro di opere d'arte
2940;90.03.09;Altre creazioni artistiche e letterarie
2941;90.04;Gestione di strutture artistiche
2942;90.04.0;Gestione di teatri, sale da concerto e altre strutture artistiche
2943;90.04.00;Gestione di teatri, sale da concerto e altre strutture artistiche
2944;91;ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI ED ALTRE ATTIVITÀ CULTURALI
2945;91.0;ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI ED ALTRE ATTIVITÀ CULTURALI
2946;91.01;Attività di biblioteche ed archivi
2947;91.01.0;Attività di biblioteche ed archivi
2948;91.01.00;Attività di biblioteche ed archivi
2949;91.02;Attività di musei
2950;91.02.0;Attività di musei
2951;91.02.00;Attività di musei
2952;91.03;Gestione di luoghi e monumenti storici e attrazioni simili
2953;91.03.0;Gestione di luoghi e monumenti storici e attrazioni simili
2954;91.03.00;Gestione di luoghi e monumenti storici e attrazioni simili
2955;91.04;Attività degli orti botanici, dei giardini zoologici e delle riserve naturali
2956;91.04.0;Attività degli orti botanici, dei giardini zoologici e delle riserve naturali
2957;91.04.00;Attività degli orti botanici, dei giardini zoologici e delle riserve naturali
2958;92;ATTIVITÀ RIGUARDANTI LE LOTTERIE, LE SCOMMESSE, LE CASE DA GIOCO
2959;92.0;ATTIVITÀ RIGUARDANTI LE LOTTERIE, LE SCOMMESSE, LE CASE DA GIOCO
2960;92.00;Attività riguardanti le lotterie, le scommesse, le case da gioco
2961;92.00.0;Attività riguardanti le lotterie, le scommesse, le case da gioco
2962;92.00.01;Ricevitorie del Lotto, SuperEnalotto, Totocalcio eccetera
2963;92.00.02;Gestione di apparecchi che consentono vincite in denaro funzionanti a moneta o a gettone
2964;92.00.09;Altre attività connesse con le lotterie e le scommesse
2965;93;ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DI DIVERTIMENTO
2966;93.1;ATTIVITÀ SPORTIVE
2967;93.11;Gestione di impianti sportivi
2968;93.11.1;Gestione di stadi
2969;93.11.10;Gestione di stadi
2970;93.11.2;Gestione di piscine
2971;93.11.20;Gestione di piscine
2972;93.11.3;Gestione di impianti sportivi polivalenti
2973;93.11.30;Gestione di impianti sportivi polivalenti
2974;93.11.9;Gestione di altri impianti sportivi nca
2975;93.11.90;Gestione di altri impianti sportivi nca
2976;93.12;Attività di club sportivi
2977;93.12.0;Attività di club sportivi
2978;93.12.00;Attività di club sportivi
2979;93.13;Palestre
2980;93.13.0;Gestione di palestre
2981;93.13.00;Gestione di palestre
2982;93.19;Altre attività sportive
2983;93.19.1;Enti e organizzazioni sportive, promozione di eventi sportivi
2984;93.19.10;Enti e organizzazioni sportive, promozione di eventi sportivi
2985;93.19.9;Altre attività sportive nca
2986;93.19.91;Ricarica di bombole per attività subacquee
2987;93.19.92;Attività delle guide alpine
2988;93.19.99;Altre attività sportive nca
2989;93.2;ATTIVITÀ RICREATIVE E DI DIVERTIMENTO
2990;93.21;Parchi di divertimento e parchi tematici
2991;93.21.0;Parchi di divertimento e parchi tematici
2992;93.21.00;Parchi di divertimento e parchi tematici
2993;93.29;Altre attività ricreative e di divertimento
2994;93.29.1;Discoteche, sale da ballo night-club e simili
2995;93.29.10;Discoteche, sale da ballo night-club e simili
2996;93.29.2;Gestione di stabilimenti balneari: marittimi, lacuali e fluviali
2997;93.29.20;Gestione di stabilimenti balneari: marittimi, lacuali e fluviali
2998;93.29.3;Sale giochi e biliardi
2999;93.29.30;Sale giochi e biliardi
3000;93.29.9;Altre attività di intrattenimento e di divertimento nca
3001;93.29.90;Altre attività di intrattenimento e di divertimento nca
3002;94;ATTIVITÀ DI ORGANIZZAZIONI ASSOCIATIVE
3003;94.1;ATTIVITÀ DI ORGANIZZAZIONI ECONOMICHE, DI DATORI DI LAVORO E PROFESSIONALI
3004;94.11;Attività di organizzazioni economiche e di datori di lavoro
3005;94.11.0;Attività di organizzazione di datori di lavoro, federazioni di industria, commercio, artigianato e servizi, associazioni, unioni, federazioni fra istituzioni
3006;94.11.00;Attività di organizzazione di datori di lavoro, federazioni di industria, commercio, artigianato e servizi, associazioni, unioni, federazioni fra istituzioni
3007;94.12;Attività di organizzazioni associative professionali
3008;94.12.1;Attività di federazioni e consigli di ordini e collegi professionali
3009;94.12.10;Attività di federazioni e consigli di ordini e collegi professionali
3010;94.12.2;Attività di associazioni professionali
3011;94.12.20;Attività di associazioni professionali
3012;94.2;ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI
3013;94.20;Attività dei sindacati di lavoratori dipendenti
3014;94.20.0;Attività dei sindacati di lavoratori dipendenti
3015;94.20.00;Attività dei sindacati di lavoratori dipendenti
3016;94.9;ATTIVITÀ DI ALTRE ORGANIZZAZIONI ASSOCIATIVE
3017;94.91;Attività delle organizzazioni religiose nell'esercizio del culto
3018;94.91.0;Attività delle organizzazioni religiose nell'esercizio del culto
3019;94.91.00;Attività delle organizzazioni religiose nell'esercizio del culto
3020;94.92;Attività dei partiti e delle associazioni politiche
3021;94.92.0;Attività dei partiti e delle associazioni politiche
3022;94.92.00;Attività dei partiti e delle associazioni politiche
3023;94.99;Attività di altre organizzazioni associative nca
3024;94.99.1;Attività di organizzazioni per la tutela degli interessi e dei diritti dei cittadini
3025;94.99.10;Attività di organizzazioni per la tutela degli interessi e dei diritti dei cittadini
3026;94.99.2;Attività di organizzazioni che perseguono fini culturali, ricreativi e la coltivazione di hobby
3027;94.99.20;Attività di organizzazioni che perseguono fini culturali, ricreativi e la coltivazione di hobby
3028;94.99.3;Attività di organizzazioni patriottiche e associazioni combattentistiche
3029;94.99.30;Attività di organizzazioni patriottiche e associazioni combattentistiche
3030;94.99.4;Attività di organizzazioni per la cooperazione e la solidarietà internazionale
3031;94.99.40;Attività di organizzazioni per la cooperazione e la solidarietà internazionale
3032;94.99.5;Attività di organizzazioni per la filantropia
3033;94.99.50;Attività di organizzazioni per la filantropia
3034;94.99.6;Attività di organizzazioni per la promozione e la difesa degli animali e dell'ambiente
3035;94.99.60;Attività di organizzazioni per la promozione e la difesa degli animali e dell'ambiente
